"YEAR","SAMPLE","SERIAL","HHWT","CLUSTER","CITY","STRATA","GQ","STREET","PERNUM","PERWT","RACE","RACED","MBPL","MBPLD","FBPL","FBPLD","OCC"
1900,190001,652044,19.64,1900006520441,5530,134924100001,2,"3RD STREET NORTH                                                                  ",3,19.64,1,100,501,50100,501,50100,32
1900,190001,652044,19.64,1900006520441,5530,134924100001,2,"3RD STREET NORTH                                                                  ",4,19.64,1,100,39,3900,36,3600,39
1900,190001,652044,19.64,1900006520441,5530,134924100001,2,"3RD STREET NORTH                                                                  ",5,19.64,1,100,410,41000,410,41000,39
1900,190001,652044,19.64,1900006520441,5530,134924100001,2,"3RD STREET NORTH                                                                  ",6,19.64,1,100,410,41000,410,41000,76
1900,190001,652044,19.64,1900006520441,5530,134924100001,2,"3RD STREET NORTH                                                                  ",7,19.64,1,100,411,41100,411,41100,39
1900,190001,652045,19.64,1900006520451,5530,134924100001,1,"3RD STREET NORTH                                                                  ",1,19.64,1,100,47,4700,47,4700,999
1900,190001,652045,19.64,1900006520451,5530,134924100001,1,"3RD STREET NORTH                                                                  ",2,19.64,1,100,453,45300,453,45300,999
1900,190001,652045,19.64,1900006520451,5530,134924100001,1,"3RD STREET NORTH                                                                  ",3,19.64,1,100,36,3600,453,45300,89
1900,190001,652045,19.64,1900006520451,5530,134924100001,1,"3RD STREET NORTH                                                                  ",4,19.64,1,100,453,45300,453,45300,92
1900,190001,652046,19.64,1900006520461,5530,134924100001,2,"FOURTH ST NORTH                                                                   ",1,19.64,1,100,410,41000,410,41000,20
1900,190001,652046,19.64,1900006520461,5530,134924100001,2,"FOURTH ST NORTH                                                                   ",2,19.64,1,100,47,4700,47,4700,999
1900,190001,652046,19.64,1900006520461,5530,134924100001,2,"FOURTH ST NORTH                                                                   ",3,19.64,1,100,19,1900,39,3900,999
1900,190001,652046,19.64,1900006520461,5530,134924100001,2,"FOURTH ST NORTH                                                                   ",4,19.64,1,100,17,1700,48,4800,999
1900,190001,652046,19.64,1900006520461,5530,134924100001,2,"FOURTH ST NORTH                                                                   ",5,19.64,1,100,53,5300,17,1700,999
1900,190001,652046,19.64,1900006520461,5530,134924100001,2,"FOURTH ST NORTH                                                                   ",6,19.64,1,100,42,4200,410,41000,999
1900,190001,652046,19.64,1900006520461,5530,134924100001,2,"FOURTH ST NORTH                                                                   ",7,19.64,1,100,411,41100,411,41100,92
1900,190001,652046,19.64,1900006520461,5530,134924100001,2,"FOURTH ST NORTH                                                                   ",8,19.64,1,100,36,3600,36,3600,92
1900,190001,652046,19.64,1900006520461,5530,134924100001,2,"FOURTH ST NORTH                                                                   ",9,19.64,1,100,6,600,6,600,999
1900,190001,652047,19.64,1900006520471,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,453,45300,453,45300,32
1900,190001,652048,19.64,1900006520481,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,453,45300,453,45300,45
1900,190001,652049,19.64,1900006520491,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,150,15010,150,15010,92
1900,190001,652050,19.64,1900006520501,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,414,41400,414,41400,39
1900,190001,652051,19.64,1900006520511,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,405,40500,405,40500,39
1900,190001,652052,19.64,1900006520521,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,25,2500,410,41000,214
1900,190001,652053,19.64,1900006520531,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,42,4200,39,3900,214
1900,190001,652054,19.64,1900006520541,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,414,41400,414,41400,214
1900,190001,652055,19.64,1900006520551,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,453,45300,453,45300,39
1900,190001,652056,19.64,1900006520561,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,414,41400,414,41400,75
1900,190001,652057,19.64,1900006520571,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,50,5000,25,2500,75
1900,190001,652058,19.64,1900006520581,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,39,3900,42,4200,157
1900,190001,652059,19.64,1900006520591,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,404,40400,404,40400,39
1900,190001,652060,19.64,1900006520601,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,405,40500,405,40500,75
1900,190001,652061,19.64,1900006520611,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,18,1800,18,1800,75
1900,190001,652062,19.64,1900006520621,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,5,500,5,500,71
1900,190001,652063,19.64,1900006520631,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,453,45300,39,3900,39
1900,190001,652064,19.64,1900006520641,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,150,15010,150,15080,39
1900,190001,652065,19.64,1900006520651,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,19,1900,29,2900,65
1900,190001,652066,19.64,1900006520661,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,453,45300,453,45300,65
1900,190001,652067,19.64,1900006520671,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,453,45300,453,45300,39
1900,190001,652068,19.64,1900006520681,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,453,45300,453,45300,37
1900,190001,652069,19.64,1900006520691,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,51,5100,51,5100,92
1900,190001,652070,19.64,1900006520701,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,39,3900,39,3900,39
1900,190001,652071,19.64,1900006520711,5530,134924100001,4,"THIRD STREET NORTH                                                                ",1,19.64,1,100,39,3900,42,4200,39
1900,190001,652072,19.64,1900006520721,5530,134924100001,4,"3RD STREET NORTH                                                                  ",1,19.64,1,100,9,900,50,5000,20
1900,190001,652072,19.64,1900006520721,5530,134924100001,4,"3RD STREET NORTH                                                                  ",2,19.64,1,100,26,2600,26,2600,999
